name: 0d1c574f-032d-4844-9536-cdb7f8ddec3a num_items: 100
token, class_id, token_value, token_tf, token_df
продажа, @default_class, 0.0008280202164314687, 10.0, 8.0
вскоре, @default_class, 0.00041401010821573436, 5.0, 5.0
ливерпуль, @default_class, 8.280202018795535e-05, 1.0, 1.0
предположение, @default_class, 8.280202018795535e-05, 1.0, 1.0
нашивать, @default_class, 8.280202018795535e-05, 1.0, 1.0
вместе, @default_class, 0.0005796141340397298, 7.0, 7.0
площадь, @default_class, 0.0003312080807518214, 4.0, 3.0
мультфильм, @default_class, 8.280202018795535e-05, 1.0, 1.0
стремиться, @default_class, 8.280202018795535e-05, 1.0, 1.0
надводный, @default_class, 8.280202018795535e-05, 1.0, 1.0
кремль, @default_class, 0.00024840605328790843, 3.0, 3.0
действительно, @default_class, 0.0003312080807518214, 4.0, 4.0
смелый, @default_class, 8.280202018795535e-05, 1.0, 1.0
здоровье, @default_class, 0.0003312080807518214, 4.0, 4.0
плей, @default_class, 0.0001656040403759107, 2.0, 2.0
правоохранительный, @default_class, 0.0005796141340397298, 7.0, 6.0
край, @default_class, 0.0001656040403759107, 2.0, 2.0
констатировать, @default_class, 8.280202018795535e-05, 1.0, 1.0
подряд, @default_class, 0.00024840605328790843, 3.0, 2.0
местный, @default_class, 0.0009108222438953817, 11.0, 8.0
выгодополучатель, @default_class, 8.280202018795535e-05, 1.0, 1.0
федеральный, @default_class, 0.0008280202164314687, 10.0, 10.0
существовать, @default_class, 0.0003312080807518214, 4.0, 2.0
восстановление, @default_class, 0.0001656040403759107, 2.0, 2.0
заявлять, @default_class, 0.003974496852606535, 48.0, 32.0
афганистан, @default_class, 8.280202018795535e-05, 1.0, 1.0
советник, @default_class, 8.280202018795535e-05, 1.0, 1.0
допинг, @default_class, 0.00041401010821573436, 5.0, 2.0
объясняться, @default_class, 8.280202018795535e-05, 1.0, 1.0
приходить, @default_class, 0.0004968121065758169, 6.0, 6.0
бама, @default_class, 0.0001656040403759107, 2.0, 1.0
пятый, @default_class, 0.00041401010821573436, 5.0, 5.0
поддаваться, @default_class, 8.280202018795535e-05, 1.0, 1.0
рейган, @default_class, 0.00024840605328790843, 3.0, 1.0
иран, @default_class, 8.280202018795535e-05, 1.0, 1.0
сегодня, @default_class, 0.0003312080807518214, 4.0, 3.0
сфера, @default_class, 8.280202018795535e-05, 1.0, 1.0
сокращаться, @default_class, 8.280202018795535e-05, 1.0, 1.0
также, @default_class, 0.002980872755870223, 36.0, 29.0
увековечивать, @default_class, 8.280202018795535e-05, 1.0, 1.0
река, @default_class, 0.0001656040403759107, 2.0, 1.0
разводить, @default_class, 8.280202018795535e-05, 1.0, 1.0
оттеснять, @default_class, 8.280202018795535e-05, 1.0, 1.0
немногое, @default_class, 8.280202018795535e-05, 1.0, 1.0
зарегистрировать, @default_class, 0.0003312080807518214, 4.0, 2.0
специально, @default_class, 0.0001656040403759107, 2.0, 2.0
швейцарский, @default_class, 0.0001656040403759107, 2.0, 2.0
уайман, @default_class, 0.0001656040403759107, 2.0, 1.0
сколковский, @default_class, 8.280202018795535e-05, 1.0, 1.0
жениться, @default_class, 8.280202018795535e-05, 1.0, 1.0
розыск, @default_class, 0.0001656040403759107, 2.0, 2.0
продавец, @default_class, 8.280202018795535e-05, 1.0, 1.0
перо, @default_class, 0.0001656040403759107, 2.0, 1.0
данный, @default_class, 0.0004968121065758169, 6.0, 5.0
руководство, @default_class, 0.0004968121065758169, 6.0, 6.0
декабрь, @default_class, 0.0006624161615036428, 8.0, 8.0
устанавливать, @default_class, 0.0007452181889675558, 9.0, 7.0
обнаруживать, @default_class, 0.0006624161615036428, 8.0, 7.0
разозлить, @default_class, 8.280202018795535e-05, 1.0, 1.0
минчанин, @default_class, 8.280202018795535e-05, 1.0, 1.0
петербург, @default_class, 8.280202018795535e-05, 1.0, 1.0
случай, @default_class, 0.0011592282680794597, 14.0, 13.0
свидание, @default_class, 8.280202018795535e-05, 1.0, 1.0
тольяттиазот, @default_class, 0.0009936242131516337, 12.0, 1.0
медиа, @default_class, 8.280202018795535e-05, 1.0, 1.0
сосед, @default_class, 0.0001656040403759107, 2.0, 2.0
окружение, @default_class, 8.280202018795535e-05, 1.0, 1.0
делать, @default_class, 0.00041401010821573436, 5.0, 5.0
находить, @default_class, 0.00041401010821573436, 5.0, 5.0
санкционный, @default_class, 0.0001656040403759107, 2.0, 2.0
ударять, @default_class, 0.00024840605328790843, 3.0, 2.0
право, @default_class, 0.0006624161615036428, 8.0, 7.0
выбираться, @default_class, 8.280202018795535e-05, 1.0, 1.0
гавань, @default_class, 8.280202018795535e-05, 1.0, 1.0
католический, @default_class, 8.280202018795535e-05, 1.0, 1.0
колебаться, @default_class, 8.280202018795535e-05, 1.0, 1.0
лаури, @default_class, 8.280202018795535e-05, 1.0, 1.0
прошлый, @default_class, 0.00041401010821573436, 5.0, 5.0
электрокабель, @default_class, 8.280202018795535e-05, 1.0, 1.0
войско, @default_class, 0.00024840605328790843, 3.0, 3.0
госдума, @default_class, 0.0006624161615036428, 8.0, 4.0
трое, @default_class, 0.0001656040403759107, 2.0, 2.0
шестилетний, @default_class, 8.280202018795535e-05, 1.0, 1.0
колено, @default_class, 8.280202018795535e-05, 1.0, 1.0
бассейн, @default_class, 8.280202018795535e-05, 1.0, 1.0
избивать, @default_class, 0.0003312080807518214, 4.0, 4.0
премьер, @default_class, 0.0006624161615036428, 8.0, 6.0
эрдоган, @default_class, 0.0003312080807518214, 4.0, 2.0
спонсор, @default_class, 8.280202018795535e-05, 1.0, 1.0
учитывать, @default_class, 0.0001656040403759107, 2.0, 2.0
документация, @default_class, 0.0003312080807518214, 4.0, 2.0
metro, @default_class, 8.280202018795535e-05, 1.0, 1.0
отправлять, @default_class, 0.00024840605328790843, 3.0, 3.0
район, @default_class, 0.0009108222438953817, 11.0, 10.0
исторический, @default_class, 0.00024840605328790843, 3.0, 2.0
быков, @default_class, 8.280202018795535e-05, 1.0, 1.0
впоследствии, @default_class, 0.0003312080807518214, 4.0, 4.0
итоговый, @default_class, 8.280202018795535e-05, 1.0, 1.0
охарактеризовать, @default_class, 8.280202018795535e-05, 1.0, 1.0
неотложный, @default_class, 8.280202018795535e-05, 1.0, 1.0
mansion, @default_class, 8.280202018795535e-05, 1.0, 1.0
лечение, @default_class, 8.280202018795535e-05, 1.0, 1.0
оппозиция, @default_class, 0.0006624161615036428, 8.0, 3.0
выдвигать, @default_class, 8.280202018795535e-05, 1.0, 1.0
urbanus, @default_class, 8.280202018795535e-05, 1.0, 1.0
повстанец, @default_class, 8.280202018795535e-05, 1.0, 1.0
президентский, @default_class, 0.00024840605328790843, 3.0, 2.0
салафит, @default_class, 8.280202018795535e-05, 1.0, 1.0
молодой, @default_class, 8.280202018795535e-05, 1.0, 1.0
нападать, @default_class, 0.00024840605328790843, 3.0, 2.0
хентай, @default_class, 8.280202018795535e-05, 1.0, 1.0
сигарета, @default_class, 8.280202018795535e-05, 1.0, 1.0
композиция, @default_class, 0.0001656040403759107, 2.0, 2.0
басист, @default_class, 0.0001656040403759107, 2.0, 1.0
демократ, @default_class, 0.0001656040403759107, 2.0, 2.0
новый, @default_class, 0.0016560404328629375, 20.0, 13.0
изделие, @default_class, 0.0001656040403759107, 2.0, 2.0
вред, @default_class, 8.280202018795535e-05, 1.0, 1.0
риелтор, @default_class, 8.280202018795535e-05, 1.0, 1.0
причастный, @default_class, 8.280202018795535e-05, 1.0, 1.0
тренер, @default_class, 0.0003312080807518214, 4.0, 3.0
подножие, @default_class, 8.280202018795535e-05, 1.0, 1.0
поддержка, @default_class, 0.0003312080807518214, 4.0, 4.0
отрасль, @default_class, 0.0001656040403759107, 2.0, 2.0
обвинять, @default_class, 0.0006624161615036428, 8.0, 6.0
прайя, @default_class, 8.280202018795535e-05, 1.0, 1.0
vanguard, @default_class, 8.280202018795535e-05, 1.0, 1.0
корабль, @default_class, 0.0015732384053990245, 19.0, 5.0
эстония, @default_class, 0.0005796141340397298, 7.0, 2.0
навязывать, @default_class, 8.280202018795535e-05, 1.0, 1.0
ататюрк, @default_class, 8.280202018795535e-05, 1.0, 1.0
литтлы, @default_class, 8.280202018795535e-05, 1.0, 1.0
переставать, @default_class, 8.280202018795535e-05, 1.0, 1.0
кокс, @default_class, 0.0005796141340397298, 7.0, 1.0
владелец, @default_class, 0.00024840605328790843, 3.0, 2.0
связываться, @default_class, 0.0001656040403759107, 2.0, 2.0
коридор, @default_class, 8.280202018795535e-05, 1.0, 1.0
ноябрь, @default_class, 0.0008280202164314687, 10.0, 8.0
нечетко, @default_class, 8.280202018795535e-05, 1.0, 1.0
нога, @default_class, 8.280202018795535e-05, 1.0, 1.0
мальчик, @default_class, 8.280202018795535e-05, 1.0, 1.0
всероссийский, @default_class, 8.280202018795535e-05, 1.0, 1.0
crimea, @default_class, 8.280202018795535e-05, 1.0, 1.0
типовой, @default_class, 0.0001656040403759107, 2.0, 2.0
довод, @default_class, 8.280202018795535e-05, 1.0, 1.0
подорваться, @default_class, 8.280202018795535e-05, 1.0, 1.0
ышик, @default_class, 8.280202018795535e-05, 1.0, 1.0
анал, @default_class, 8.280202018795535e-05, 1.0, 1.0
пляж, @default_class, 0.0006624161615036428, 8.0, 1.0
leahy, @default_class, 8.280202018795535e-05, 1.0, 1.0
новокузнецкий, @default_class, 8.280202018795535e-05, 1.0, 1.0
восемь, @default_class, 0.00024840605328790843, 3.0, 3.0
сильный, @default_class, 8.280202018795535e-05, 1.0, 1.0
service, @default_class, 8.280202018795535e-05, 1.0, 1.0
публикация, @default_class, 0.0004968121065758169, 6.0, 4.0
средний, @default_class, 0.0006624161615036428, 8.0, 5.0
делиться, @default_class, 8.280202018795535e-05, 1.0, 1.0
потерять, @default_class, 0.00041401010821573436, 5.0, 5.0
узнаваемый, @default_class, 8.280202018795535e-05, 1.0, 1.0
динамо, @default_class, 0.0003312080807518214, 4.0, 3.0
платежеспособный, @default_class, 8.280202018795535e-05, 1.0, 1.0
лукбук, @default_class, 8.280202018795535e-05, 1.0, 1.0
златопольский, @default_class, 8.280202018795535e-05, 1.0, 1.0
весна, @default_class, 8.280202018795535e-05, 1.0, 1.0
спустя, @default_class, 0.0001656040403759107, 2.0, 2.0
аршавин, @default_class, 0.0003312080807518214, 4.0, 1.0
самый, @default_class, 0.0009108222438953817, 11.0, 10.0
пора, @default_class, 0.0003312080807518214, 4.0, 4.0
предел, @default_class, 0.00024840605328790843, 3.0, 3.0
находиться, @default_class, 0.0023184565361589193, 28.0, 25.0
кирюшин, @default_class, 0.0001656040403759107, 2.0, 1.0
обитатель, @default_class, 8.280202018795535e-05, 1.0, 1.0
выпускать, @default_class, 0.0006624161615036428, 8.0, 8.0
покупатель, @default_class, 0.0003312080807518214, 4.0, 4.0
перепродаваться, @default_class, 8.280202018795535e-05, 1.0, 1.0
уголь, @default_class, 8.280202018795535e-05, 1.0, 1.0
куба, @default_class, 8.280202018795535e-05, 1.0, 1.0
внимательный, @default_class, 8.280202018795535e-05, 1.0, 1.0
зенит, @default_class, 0.0001656040403759107, 2.0, 2.0
память, @default_class, 8.280202018795535e-05, 1.0, 1.0
клинтон, @default_class, 0.0001656040403759107, 2.0, 1.0
разный, @default_class, 0.0003312080807518214, 4.0, 4.0
брак, @default_class, 8.280202018795535e-05, 1.0, 1.0
купить, @default_class, 0.00024840605328790843, 3.0, 3.0
воскресенск, @default_class, 8.280202018795535e-05, 1.0, 1.0
чеченский, @default_class, 8.280202018795535e-05, 1.0, 1.0
press, @default_class, 0.00024840605328790843, 3.0, 3.0
дэвис, @default_class, 8.280202018795535e-05, 1.0, 1.0
обезопасить, @default_class, 8.280202018795535e-05, 1.0, 1.0
сформировывать, @default_class, 0.0006624161615036428, 8.0, 5.0
крыса, @default_class, 8.280202018795535e-05, 1.0, 1.0
нэнси, @default_class, 8.280202018795535e-05, 1.0, 1.0
тотоон, @default_class, 8.280202018795535e-05, 1.0, 1.0
мужской, @default_class, 0.00024840605328790843, 3.0, 2.0
карта, @default_class, 8.280202018795535e-05, 1.0, 1.0
лига, @default_class, 0.0004968121065758169, 6.0, 5.0
франц, @default_class, 0.0001656040403759107, 2.0, 1.0
сломать, @default_class, 8.280202018795535e-05, 1.0, 1.0
смещать, @default_class, 8.280202018795535e-05, 1.0, 1.0
сегмент, @default_class, 0.0001656040403759107, 2.0, 1.0
сумка, @default_class, 0.0001656040403759107, 2.0, 1.0
рождение, @default_class, 0.00024840605328790843, 3.0, 3.0
зенитный, @default_class, 0.00041401010821573436, 5.0, 2.0
атаковать, @default_class, 0.00024840605328790843, 3.0, 2.0
спальня, @default_class, 8.280202018795535e-05, 1.0, 1.0
общий, @default_class, 0.0009108222438953817, 11.0, 9.0
характер, @default_class, 8.280202018795535e-05, 1.0, 1.0
самоотверженный, @default_class, 8.280202018795535e-05, 1.0, 1.0
вставать, @default_class, 8.280202018795535e-05, 1.0, 1.0
сохранять, @default_class, 0.00024840605328790843, 3.0, 3.0
имиджевый, @default_class, 8.280202018795535e-05, 1.0, 1.0
лишь, @default_class, 0.0006624161615036428, 8.0, 8.0
запись, @default_class, 0.0003312080807518214, 4.0, 2.0
помешать, @default_class, 0.0001656040403759107, 2.0, 2.0
балахань, @default_class, 8.280202018795535e-05, 1.0, 1.0
особняк, @default_class, 0.00024840605328790843, 3.0, 1.0
персонал, @default_class, 8.280202018795535e-05, 1.0, 1.0
предоставляться, @default_class, 8.280202018795535e-05, 1.0, 1.0
актер, @default_class, 0.0004968121065758169, 6.0, 3.0
анализ, @default_class, 0.00024840605328790843, 3.0, 3.0
вроде, @default_class, 8.280202018795535e-05, 1.0, 1.0
brewer, @default_class, 8.280202018795535e-05, 1.0, 1.0
химический, @default_class, 8.280202018795535e-05, 1.0, 1.0
канада, @default_class, 0.00024840605328790843, 3.0, 3.0
варадеро, @default_class, 8.280202018795535e-05, 1.0, 1.0
просьба, @default_class, 0.0003312080807518214, 4.0, 4.0
населенный, @default_class, 0.0001656040403759107, 2.0, 2.0
экономический, @default_class, 8.280202018795535e-05, 1.0, 1.0
